100 30 3923 201 24 395 88 224 86 252 18 320 9 29 84 460 1 475 35 206 58 491 5 134 50 413 74 79 5 471 7 437 27 62 37 450 56 225 73 294 28 342 65 37 70 348 48 423 75 82 28 84 73 285 17 74 49 191 52 305 13 58 41
101 30 3741 439 20 229 88 427 5 413 20 133 54 36 21 476 84 368 50 58 1 141 73 13 9 446 13 251 49 217 63 7 9 201 78 390 41 404 94 353 76 326 58 11 46 433 94 213 82 303 14 411 95 238 75 4 36 40 54 484 8 17 42
102 30 4197 269 69 319 58 9 23 351 13 198 77 171 60 374 55 454 39 489 56 304 51 403 41 377 6 428 16 159 64 376 27 105 44 448 76 301 8 498 51 21 47 179 43 106 53 349 11 491 37 19 94 439 21 186 16 178 14 83 36 310 15
103 30 3849 333 53 162 8 105 21 457 56 341 3 286 35 461 90 84 23 32 72 93 25 211 13 363 78 190 28 460 78 204 22 444 88 74 57 496 79 277 52 470 7 423 4 119 13 139 41 144 11 321 21 298 83 350 40 10 61 69 65 282 12
104 30 4094 452 56 320 99 386 96 251 71 417 9 445 73 27 57 111 19 53 73 4 73 345 54 407 94 493 16 355 13 332 36 276 83 343 95 82 28 190 84 250 7 92 95 431 18 103 41 188 55 414 92 258 45 433 4 189 100 158 1 383 45
105 30 3682 376 18 488 70 451 15 11 34 317 69 77 63 399 94 465 40 233 72 205 24 350 14 268 35 117 56 186 26 408 69 271 83 86 58 104 36 324 15 169 92 83 45 354 82 290 71 273 22 142 29 298 91 65 77 111 73 163 36 280 31
106 30 4441 6 15 316 15 18 51 439 32 371 30 215 15 284 48 256 6 320 29 447 48 426 89 141 43 266 51 280 39 346 10 344 60 325 59 278 27 249 9 397 78 475 63 313 22 470 70 193 98 416 92 376 57 185 18 174 87 432 53 125 77
107 30 4209 314 21 389 90 131 66 16 79 426 64 408 1 478 73 274 47 42 19 396 10 362 71 218 46 488 91 185 71 195 9 400 60 129 88 349 59 453 16 489 30 331 97 482 8 321 56 106 62 1 23 287 24 240 85 111 82 369 34 28 29
108 30 4067 133 87 10 72 87 20 224 54 109 5 484 57 287 43 177 42 248 90 319 1 413 57 152 93 186 34 213 71 13 42 403 100 251 26 486 70 249 40 330 54 475 86 340 18 214 33 217 4 169 68 359 92 371 52 430 56 416 100 369 57
109 30 3642 455 68 259 80 105 81 81 44 310 86 71 48 177 88 413 61 256 16 163 25 235 73 168 6 76 97 461 92 149 29 500 55 448 59 286 53 239 18 148 100 55 70 247 83 257 60 343 65 27 57 289 14 230 56 219 57 405 31 212 48
110 30 3130 211 59 258 48 63 96 66 63 247 72 132 46 55 41 5 97 105 83 106 45 496 87 200 66 343 56 97 43 212 60 342 22 170 99 270 33 446 87 147 44 158 30 389 12 370 45 461 26 128 18 70 75 104 22 41 98 429 89 140 41
111 30 4020 148 33 414 17 283 83 401 80 369 99 124 79 29 12 90 50 257 2 76 36 319 97 210 74 470 2 72 51 442 63 391 41 396 4 258 78 339 10 59 9 233 37 437 44 379 86 132 13 87 3 462 97 250 47 33 44 423 84 457 79
112 30 3233 241 86 269 3 95 79 11 27 116 99 71 46 336 22 329 1 9 31 262 57 207 44 258 5 77 1 266 51 285 22 281 77 60 1 479 54 80 41 333 47 139 55 244 75 28 72 127 36 203 88 44 61 283 2 465 11 454 31 414 38
113 30 3788 304 46 115 15 447 45 221 26 286 53 72 24 159 15 250 86 238 28 74 40 117 52 270 17 460 24 99 25 313 54 271 79 469 17 224 89 94 9 241 17 284 51 331 86 436 68 113 9 360 80 478 11 181 99 279 92 174 77 217 39
114 30 2974 131 87 117 99 55 40 139 100 200 79 16 36 129 46 73 16 265 37 277 76 116 6 387 96 204 65 288 30 394 56 68 76 194 84 326 100 376 64 99 27 114 14 174 59 186 89 75 23 365 51 190 70 289 38 26 5 477 7 198 32
115 30 4415 174 25 377 9 250 76 436 13 74 63 406 87 476 79 497 14 168 23 88 84 473 77 206 13 466 83 418 42 189 67 125 14 392 1 422 41 328 10 354 1 72 59 439 99 190 87 264 9 210 51 92 34 480 49 147 45 231 64 387 19
116 30 3788 30 63 132 73 364 6 414 43 115 67 444 38 377 34 288 18 21 52 126 30 254 70 233 18 261 78 449 76 416 19 58 78 203 30 493 8 243 36 74 61 479 63 90 64 250 7 84 53 485 65 407 54 280 39 123 40 316 71 68 31
117 30 3560 142 25 361 44 454 53 303 49 388 28 261 18 190 50 282 91 209 17 296 45 382 2 98 61 192 20 200 60 143 67 442 84 243 2 479 49 7 81 97 46 8 57 464 49 59 97 339 19 165 86 163 46 39 12 206 31 183 58 325 76
118 30 3422 235 60 119 89 438 67 395 70 115 40 429 23 455 77 233 3 168 51 68 53 365 65 192 76 171 74 11 28 215 87 155 49 147 73 189 36 291 83 358 5 75 86 80 81 263 12 136 30 15 55 434 79 19 25 207 41 398 17 468 12
119 30 3854 403 75 413 1 247 53 189 90 388 46 146 62 331 25 194 45 37 81 226 51 235 60 281 6 284 87 182 3 466 45 458 40 409 58 38 62 46 27 249 91 73 62 274 49 107 18 185 40 296 87 455 20 238 6 329 71 261 94 268 70
