100 30 3923 201 24 395 88 224 486 252 318 320 209 29 384 460 201 475 235 206 58 491 305 134 150 413 474 79 405 471 407 437 427 62 137 450 456 225 173 294 328 342 465 37 370 348 348 423 175 82 128 84 73 285 217 74 49 191 152 305 13 58 241
101 30 3741 439 120 229 388 427 305 413 220 133 254 36 21 476 384 368 250 58 301 141 373 13 209 446 413 251 449 217 263 7 309 201 478 390 441 404 194 353 476 326 458 11 346 433 394 213 182 303 14 411 295 238 275 4 36 40 254 484 108 17 342
102 30 4197 269 69 319 158 9 223 351 213 198 177 171 60 374 455 454 439 489 256 304 251 403 41 377 406 428 416 159 264 376 27 105 144 448 276 301 308 498 151 21 47 179 43 106 53 349 411 491 337 19 294 439 421 186 316 178 114 83 336 310 215
103 30 3849 333 453 162 108 105 321 457 256 341 3 286 235 461 190 84 223 32 272 93 325 211 13 363 378 190 328 460 378 204 122 444 388 74 457 496 179 277 452 470 307 423 204 119 113 139 341 144 411 321 121 298 183 350 340 10 161 69 65 282 12
104 30 4094 452 356 320 299 386 96 251 171 417 409 445 473 27 57 111 219 53 373 4 373 345 154 407 194 493 416 355 413 332 136 276 283 343 95 82 228 190 184 250 107 92 195 431 118 103 41 188 155 414 192 258 345 433 304 189 200 158 101 383 145
105 30 3682 376 18 488 470 451 215 11 134 317 469 77 363 399 194 465 440 233 472 205 424 350 314 268 135 117 456 186 126 408 69 271 283 86 258 104 36 324 115 169 492 83 245 354 482 290 171 273 22 142 329 298 491 65 477 111 373 163 236 280 231
106 30 4441 6 415 316 115 18 351 439 132 371 430 215 115 284 48 256 306 320 129 447 148 426 289 141 343 266 251 280 339 346 10 344 260 325 459 278 27 249 409 397 178 475 363 313 22 470 470 193 98 416 192 376 57 185 218 174 287 432 453 125 277
107 30 4209 314 321 389 490 131 166 16 379 426 264 408 401 478 73 274 447 42 319 396 310 362 271 218 46 488 391 185 271 195 309 400 360 129 288 349 259 453 216 489 230 331 397 482 308 321 256 106 362 1 23 287 124 240 185 111 482 369 234 28 29
108 30 4067 133 387 10 272 87 120 224 154 109 305 484 357 287 143 177 42 248 390 319 101 413 457 152 493 186 134 213 271 13 242 403 400 251 26 486 370 249 140 330 54 475 186 340 118 214 233 217 104 169 368 359 392 371 352 430 356 416 200 369 157
109 30 3642 455 268 259 480 105 481 81 244 310 486 71 348 177 188 413 261 256 16 163 425 235 373 168 106 76 97 461 492 149 329 500 455 448 259 286 53 239 218 148 400 55 70 247 83 257 160 343 365 27 357 289 114 230 456 219 157 405 31 212 148
110 30 3130 211 159 258 348 63 496 66 63 247 472 132 346 55 241 5 397 105 383 106 245 496 187 200 66 343 456 97 343 212 160 342 422 170 99 270 233 446 187 147 44 158 130 389 212 370 245 461 326 128 418 70 475 104 122 41 298 429 489 140 141
111 30 4020 148 333 414 317 283 183 401 80 369 399 124 379 29 12 90 250 257 402 76 236 319 497 210 274 470 102 72 251 442 63 391 441 396 304 258 178 339 10 59 409 233 437 437 244 379 186 132 113 87 303 462 297 250 147 33 44 423 484 457 79
112 30 3233 241 486 269 103 95 179 11 327 116 299 71 346 336 422 329 301 9 131 262 157 207 44 258 205 77 301 266 351 285 222 281 377 60 401 479 154 80 341 333 47 139 255 244 475 28 72 127 36 203 388 44 261 283 302 465 211 454 231 414 238
113 30 3788 304 46 115 215 447 445 221 26 286 53 72 424 159 315 250 186 238 228 74 440 117 52 270 17 460 224 99 225 313 254 271 279 469 217 224 189 94 9 241 17 284 251 331 386 436 68 113 9 360 80 478 411 181 99 279 492 174 377 217 339
114 30 2974 131 487 117 99 55 340 139 500 200 379 16 336 129 346 73 416 265 37 277 476 116 106 387 296 204 165 288 230 394 356 68 376 194 184 326 100 376 464 99 427 114 114 174 459 186 89 75 223 365 51 190 470 289 338 26 305 477 107 198 332
115 30 4415 174 425 377 209 250 476 436 213 74 363 406 187 476 79 497 14 168 423 88 384 473 277 206 113 466 83 418 442 189 467 125 214 392 1 422 141 328 210 354 401 72 259 439 399 190 287 264 209 210 351 92 34 480 149 147 445 231 64 387 419
116 30 3788 30 363 132 273 364 406 414 43 115 267 444 38 377 234 288 418 21 52 126 230 254 70 233 218 261 178 449 176 416 219 58 278 203 330 493 108 243 36 74 361 479 463 90 64 250 7 84 153 485 165 407 54 280 139 123 40 316 71 68 231
117 30 3560 142 125 361 344 454 353 303 49 388 228 261 218 190 350 282 291 209 217 296 45 382 202 98 161 192 220 200 360 143 267 442 284 243 302 479 49 7 281 97 246 8 357 464 49 59 97 339 119 165 486 163 46 39 112 206 231 183 258 325 376
118 30 3422 235 460 119 389 438 167 395 70 115 140 429 323 455 477 233 403 168 351 68 153 365 465 192 476 171 274 11 428 215 187 155 449 147 273 189 436 291 83 358 405 75 286 80 381 263 312 136 430 15 55 434 379 19 125 207 41 398 217 468 112
119 30 3854 403 475 413 401 247 453 189 390 388 46 146 462 331 225 194 445 37 181 226 51 235 160 281 106 284 487 182 203 466 145 458 440 409 358 38 362 46 427 249 91 73 62 274 149 107 218 185 140 296 87 455 220 238 206 329 271 261 294 268 70
