100 30 3923 201 524 395 1088 224 486 252 1818 320 1709 29 884 460 1201 475 235 206 558 491 1305 134 650 413 974 79 1405 471 1907 437 427 62 1637 450 956 225 173 294 1828 342 1965 37 370 348 1848 423 1675 82 1128 84 1073 285 717 74 49 191 1152 305 13 58 1741
101 30 3741 439 120 229 1388 427 805 413 1220 133 254 36 521 476 384 368 1250 58 801 141 1873 13 1709 446 1913 251 1449 217 1763 7 1809 201 978 390 1941 404 694 353 1976 326 458 11 1846 433 1894 213 682 303 1014 411 1295 238 1275 4 1536 40 754 484 1608 17 1842
102 30 4197 269 1069 319 1658 9 1223 351 1213 198 1677 171 1060 374 1455 454 439 489 1256 304 251 403 1041 377 1906 428 1416 159 264 376 1527 105 1144 448 1276 301 308 498 1151 21 47 179 1543 106 1053 349 411 491 1837 19 1294 439 921 186 316 178 1614 83 1836 310 1715
103 30 3849 333 953 162 1608 105 1321 457 1256 341 503 286 735 461 190 84 723 32 272 93 1325 211 13 363 1378 190 328 460 1378 204 1622 444 888 74 457 496 679 277 952 470 1807 423 1704 119 1613 139 841 144 411 321 1121 298 1683 350 1840 10 661 69 565 282 1012
104 30 4094 452 856 320 299 386 1596 251 171 417 1409 445 973 27 1557 111 719 53 1873 4 873 345 1654 407 194 493 916 355 1413 332 1136 276 1283 343 595 82 228 190 1184 250 1107 92 695 431 118 103 1541 188 155 414 192 258 1845 433 1304 189 1200 158 1101 383 1645
105 30 3682 376 1018 488 470 451 215 11 134 317 469 77 363 399 1194 465 440 233 1472 205 924 350 1314 268 1135 117 456 186 1126 408 69 271 1783 86 758 104 36 324 1615 169 992 83 1245 354 982 290 671 273 1522 142 329 298 991 65 477 111 373 163 1736 280 1231
106 30 4441 6 415 316 1615 18 351 439 632 371 1930 215 115 284 48 256 306 320 1129 447 148 426 1789 141 1843 266 751 280 839 346 1010 344 1260 325 959 278 27 249 909 397 178 475 1363 313 22 470 470 193 98 416 692 376 1057 185 218 174 287 432 1453 125 1277
107 30 4209 314 821 389 490 131 1166 16 379 426 1764 408 401 478 1073 274 447 42 1319 396 810 362 1271 218 1546 488 1891 185 271 195 1309 400 860 129 788 349 259 453 216 489 730 331 1897 482 1808 321 256 106 862 1 23 287 1124 240 185 111 482 369 1234 28 29
108 30 4067 133 1387 10 272 87 1120 224 1654 109 1305 484 357 287 143 177 1042 248 890 319 601 413 1957 152 493 186 1634 213 271 13 1242 403 1900 251 26 486 870 249 640 330 1554 475 1686 340 1118 214 1733 217 604 169 1868 359 892 371 1852 430 1356 416 200 369 657
109 30 3642 455 1768 259 1980 105 1981 81 1744 310 486 71 1348 177 188 413 1261 256 16 163 1925 235 373 168 1606 76 1097 461 1992 149 829 500 1955 448 1759 286 53 239 1218 148 1400 55 1570 247 1583 257 160 343 865 27 1857 289 1114 230 1956 219 1157 405 31 212 148
110 30 3130 211 159 258 348 63 1996 66 1063 247 1972 132 846 55 741 5 397 105 1883 106 745 496 1187 200 66 343 456 97 1843 212 1660 342 1922 170 599 270 733 446 187 147 1044 158 1130 389 1712 370 1245 461 1826 128 1418 70 475 104 1622 41 1298 429 989 140 641
111 30 4020 148 1833 414 817 283 1183 401 80 369 399 124 1879 29 1012 90 1750 257 402 76 1736 319 497 210 774 470 1102 72 1251 442 1563 391 1441 396 804 258 178 339 510 59 909 233 1937 437 744 379 186 132 113 87 803 462 1297 250 1647 33 1544 423 984 457 79
112 30 3233 241 1486 269 103 95 1179 11 1827 116 1799 71 1346 336 1922 329 801 9 1131 262 657 207 1544 258 705 77 1301 266 1851 285 1222 281 1877 60 1401 479 1154 80 1341 333 47 139 255 244 1475 28 72 127 1536 203 388 44 261 283 302 465 1211 454 1231 414 238
113 30 3788 304 46 115 215 447 445 221 26 286 1053 72 924 159 1815 250 186 238 1728 74 1440 117 52 270 1017 460 1224 99 1725 313 1754 271 279 469 1217 224 1689 94 509 241 17 284 751 331 886 436 68 113 1009 360 1080 478 1911 181 1599 279 492 174 1877 217 1339
114 30 2974 131 1987 117 1599 55 340 139 1500 200 379 16 1336 129 1346 73 416 265 1537 277 1976 116 106 387 796 204 1165 288 1230 394 1856 68 1376 194 184 326 100 376 964 99 427 114 114 174 459 186 1589 75 223 365 551 190 1470 289 338 26 305 477 1107 198 1832
115 30 4415 174 1425 377 209 250 476 436 1713 74 1863 406 1187 476 579 497 1014 168 923 88 1884 473 777 206 613 466 1583 418 1442 189 967 125 714 392 1 422 1141 328 710 354 901 72 259 439 899 190 787 264 1709 210 1851 92 1534 480 1649 147 445 231 1064 387 1919
116 30 3788 30 1863 132 773 364 1906 414 1043 115 767 444 1538 377 734 288 918 21 1052 126 1230 254 570 233 218 261 678 449 676 416 1719 58 778 203 1830 493 608 243 36 74 861 479 1463 90 1064 250 1507 84 1653 485 165 407 1054 280 1139 123 540 316 1071 68 731
117 30 3560 142 625 361 1844 454 853 303 549 388 728 261 1218 190 350 282 791 209 1217 296 1045 382 1702 98 661 192 1720 200 1360 143 767 442 284 243 302 479 549 7 1281 97 746 8 857 464 549 59 597 339 119 165 486 163 1546 39 1612 206 1731 183 1758 325 876
118 30 3422 235 1460 119 889 438 1167 395 1570 115 1140 429 1823 455 477 233 403 168 1851 68 653 365 465 192 976 171 1274 11 428 215 187 155 949 147 273 189 1936 291 583 358 405 75 1786 80 1881 263 312 136 430 15 1555 434 1879 19 625 207 1041 398 217 468 612
119 30 3854 403 1475 413 401 247 453 189 1890 388 546 146 1462 331 1225 194 945 37 681 226 51 235 1160 281 606 284 1487 182 1703 466 645 458 940 409 858 38 1362 46 927 249 91 73 562 274 1149 107 1718 185 1640 296 1087 455 1720 238 1206 329 771 261 294 268 70
