100 30 16673 1701 24 1895 88 1224 486 752 318 1820 209 29 384 1960 201 475 235 1206 58 991 305 134 150 913 474 1079 405 1971 407 1937 427 1062 137 950 456 725 173 1794 328 342 465 1537 370 848 348 1923 175 82 128 584 73 785 217 74 49 1691 152 1805 13 1058 241
101 30 16596 439 120 1729 388 1427 305 1913 220 633 254 1536 21 976 384 368 250 58 301 729 141 1873 13 1709 446 1751 449 1717 263 507 309 201 478 1890 441 404 194 1853 476 1326 458 1511 346 1433 394 213 182 303 14 1411 295 1238 275 1004 36 1540 254 984 108 517 342
102 30 15447 1769 69 819 158 1009 223 351 213 1198 177 1671 60 1874 455 954 439 489 256 1804 251 903 41 1877 406 928 416 659 264 1376 27 105 144 948 276 801 308 498 151 1521 47 1179 43 1106 53 1349 411 1491 337 19 294 439 421 686 316 1178 114 83 336 1810 215
103 30 12978 333 453 662 108 105 321 457 256 841 3 786 235 1961 190 84 223 32 272 1093 325 711 13 363 378 1190 328 1460 378 204 122 1444 388 574 457 496 179 1777 452 286 470 1807 423 1704 119 1613 139 1644 411 1321 121 298 183 850 340 10 161 1569 65 282 12
104 30 17622 1452 356 1820 299 1886 96 1251 171 917 409 1945 473 1527 57 1111 219 1553 373 1004 373 1345 154 907 194 1493 416 855 413 1832 136 776 283 343 95 1582 228 190 184 750 107 592 195 431 118 603 41 1188 155 1414 192 1027 258 1845 433 1304 189 1200 158 1101 383
105 30 13353 1645 376 1018 488 470 451 215 11 134 317 469 77 363 399 1194 465 440 233 1472 205 924 350 1314 268 1135 117 456 186 1126 408 69 271 1783 86 758 104 36 324 1615 169 992 83 1245 354 982 290 671 273 1522 142 329 298 991 142 1565 477 611 373 1163 236
106 30 10694 280 231 506 415 316 115 1018 351 939 132 871 430 715 115 1284 48 1256 306 1820 129 447 148 1926 289 141 343 266 251 215 280 839 346 1010 344 1260 325 959 278 27 249 909 397 178 475 1363 313 22 470 470 193 98 416 692 376 1057 185 218 174 287 432
107 30 14001 1453 125 1277 314 821 389 490 131 1166 16 379 426 1764 408 401 478 1073 274 447 42 1319 396 810 362 1271 218 1546 488 1891 185 271 195 1309 400 860 129 788 349 259 453 216 489 730 331 1897 482 1808 321 256 106 862 426 1501 23 287 124 240 185 611 482
108 30 15391 369 234 528 29 1133 387 510 272 1087 120 224 154 109 305 1984 357 787 143 1677 42 748 390 1319 101 913 457 1724 152 493 186 1634 213 271 13 1242 403 1900 251 26 486 870 249 640 330 1554 475 1686 340 1118 214 1733 217 604 403 1169 368 1359 392 1371 352
109 30 14831 1930 356 1416 200 1869 157 1955 268 759 480 1105 481 581 244 1310 486 1071 348 1177 188 1413 261 756 16 663 425 235 373 1168 106 576 97 961 492 1649 329 1000 455 948 259 286 53 1739 218 148 400 55 70 747 83 1757 160 843 365 527 357 789 114 230 456
110 30 13015 719 157 1405 31 1148 405 1212 148 1711 159 258 348 563 496 1566 63 1747 472 632 346 1555 241 1005 397 1605 383 606 245 996 187 700 66 343 456 97 343 212 160 342 422 170 99 270 233 946 187 147 44 158 130 1889 212 1870 245 461 326 1128 418 570 475
111 30 13663 604 122 541 298 429 489 1140 141 648 333 914 317 783 183 1901 80 1369 399 1124 379 1529 12 1590 250 257 402 1576 236 1819 497 210 274 470 102 72 251 442 63 1891 441 1396 304 258 178 339 10 59 409 1733 437 437 244 1879 186 1000 132 113 87 803 462
112 30 14627 1297 76 1783 250 1647 33 1544 210 923 484 957 79 1241 486 769 103 95 179 1011 327 1116 299 571 346 336 422 329 301 1009 131 1762 157 707 44 1758 205 577 301 266 351 285 222 281 377 1060 401 1979 154 580 341 1333 47 1139 255 1744 475 528 72 627 36
113 30 16625 1203 388 544 261 283 302 965 211 1954 231 1414 238 804 46 115 215 1447 445 1721 26 1786 53 72 424 1659 315 750 186 238 228 74 440 617 52 1270 17 1960 224 599 225 1813 254 1771 279 1969 217 724 189 1594 9 741 17 1784 251 1831 386 936 68 613 9
114 30 18199 1860 80 1978 411 181 99 1279 492 1174 377 217 339 1631 487 1617 99 1555 340 1639 500 1200 379 1516 336 1129 346 573 416 1765 37 1777 476 616 106 1887 296 1704 165 1288 230 1394 356 568 376 194 184 1326 100 876 464 1599 427 1694 114 114 174 459 186 1589 75
115 30 13946 223 365 551 190 1470 289 338 26 305 477 1107 198 1832 174 1425 377 209 250 476 436 1713 74 1863 406 1187 476 579 497 1014 168 923 88 1884 473 777 206 613 466 1583 418 1442 189 967 125 714 392 1 422 1141 328 710 354 901 72 259 439 899 190 787 264
116 30 17657 1709 210 1851 92 1534 480 1649 147 445 231 1064 387 1919 30 1863 132 773 364 1906 414 1043 115 767 444 1538 377 734 288 918 21 1052 126 1230 254 570 115 233 218 1261 178 1449 176 916 219 1058 278 703 330 993 108 1743 36 1574 361 1979 463 590 64 250 7
