100 30 796 1 24 95 88 24 486 52 318 20 209 29 384 60 201 75 235 6 58 91 305 34 150 13 474 79 405 71 407 37 427 62 137 50 456 25 173 94 328 42 465 70 348 48 423 82 128 84 73 85 217 74 49 5 13 58 241 39 120 88 427
101 30 607 5 413 20 133 54 36 21 476 84 368 50 58 1 229 41 373 13 209 46 413 51 449 17 263 7 309 78 390 4 194 53 476 26 458 11 346 33 394 82 303 14 411 95 238 75 4 36 40 8 17 42 269 69 319 58 9 23 351 98 177
102 30 738 71 60 74 455 54 439 89 256 4 251 3 41 77 406 28 416 59 264 76 27 5 144 48 276 1 308 98 151 21 47 79 43 6 53 49 411 91 337 19 294 39 421 86 316 78 114 83 336 10 215 33 453 62 108 57 256 41 3 35 461
103 30 690 90 84 23 32 72 93 25 211 13 363 78 190 28 460 4 122 44 388 74 457 96 179 77 452 86 470 7 423 19 113 39 341 11 286 21 121 98 183 50 340 10 161 69 65 82 12 52 356 20 299 51 171 17 409 45 473 27 57 53 373
104 30 785 4 373 45 154 7 194 93 416 55 413 32 136 76 283 43 95 82 228 90 184 50 107 92 195 31 118 3 41 88 155 14 192 27 258 33 304 89 200 58 101 83 145 18 488 70 451 15 11 34 317 69 77 63 399 94 465 40 233 72 205
105 30 708 24 350 14 268 35 117 56 186 26 408 69 271 83 86 58 104 36 324 15 169 92 83 45 354 82 290 71 273 22 142 29 298 91 142 65 477 11 373 63 236 80 231 6 415 16 115 18 351 39 132 30 215 84 48 20 129 47 148 89 141
106 30 832 43 266 51 215 80 339 46 10 44 260 25 459 78 27 49 409 97 178 75 363 13 22 70 470 93 98 16 192 76 57 85 218 74 287 32 453 77 314 21 389 90 131 66 16 79 426 64 408 1 478 73 274 47 42 19 396 10 362 71 218
107 30 660 46 488 91 185 71 195 9 400 60 129 88 349 59 453 16 489 30 331 97 482 8 321 56 106 62 426 1 23 87 124 40 185 11 482 69 234 28 29 33 387 10 272 20 224 54 109 5 484 57 287 43 177 42 248 90 319 13 457 24 152
108 30 825 93 186 34 213 71 13 42 403 100 251 26 486 70 249 40 330 54 475 86 340 18 214 33 217 4 403 69 368 59 392 52 430 56 416 57 455 68 259 80 105 81 81 44 310 48 177 88 413 61 256 16 163 25 235 73 168 6 76 97 461
109 30 755 92 149 29 500 55 448 59 286 53 239 18 148 70 247 83 257 60 343 65 27 57 289 14 230 56 219 5 31 48 405 12 148 11 159 58 348 63 496 66 63 47 472 32 346 41 5 97 105 6 245 96 187 43 456 42 422 99 270 33 446
110 30 849 87 147 44 158 30 389 12 370 45 461 26 128 18 70 75 104 22 41 98 429 89 140 41 148 33 414 17 283 83 401 80 369 99 124 79 29 90 250 57 402 76 236 19 497 10 274 70 102 72 251 42 63 91 441 96 304 58 178 39 10
111 30 706 58 59 9 233 37 437 44 379 86 500 32 113 87 303 62 297 76 283 50 147 33 44 10 423 84 457 79 241 69 103 95 179 11 327 16 299 71 346 36 422 29 301 31 262 57 207 5 77 1 266 51 285 22 281 77 60 54 80 41 333
112 30 712 47 139 55 244 75 28 72 127 36 203 88 44 61 283 2 465 11 454 31 414 38 304 46 115 15 447 45 221 26 286 53 72 24 159 50 186 28 74 40 115 17 52 70 17 60 224 99 225 13 254 71 279 69 217 89 94 9 241 84 251
113 30 865 31 386 36 68 13 9 60 80 78 411 81 99 79 492 74 377 17 339 87 117 99 55 40 139 16 336 29 346 73 416 65 37 77 476 6 387 96 204 88 230 94 356 68 376 84 326 76 464 27 194 14 114 59 186 89 75 23 365 51 190
114 30 714 70 289 38 26 5 477 7 198 32 174 25 377 9 250 76 436 13 74 63 406 87 476 79 497 14 168 23 88 84 473 77 206 66 83 18 442 89 467 92 1 22 141 28 210 54 401 72 259 39 399 90 287 64 209 10 351 34 480 49 147
115 30 734 45 231 64 387 19 30 63 132 73 364 6 414 43 115 67 444 38 377 34 288 18 21 52 126 30 254 70 115 33 218 61 178 49 176 16 219 58 278 3 330 93 108 36 74 79 463 90 64 50 7 84 153 85 165 7 54 80 139 23 40
116 30 732 16 71 68 231 42 125 61 344 54 353 3 49 88 228 18 190 50 282 91 209 17 296 45 382 2 98 92 220 60 143 67 442 84 243 79 49 7 281 97 246 8 357 64 49 59 97 39 119 65 486 63 46 12 206 31 183 58 442 25 376
117 30 679 35 460 19 389 38 167 95 70 15 140 29 323 55 477 33 403 68 351 53 365 65 192 76 171 74 11 28 215 87 155 49 147 73 189 36 291 83 358 5 75 86 80 81 263 12 136 30 15 34 379 25 207 41 398 17 468 3 475 13 401
118 30 808 47 453 89 390 88 46 46 462 31 225 94 445 37 181 26 51 35 160 81 106 84 487 82 203 66 145 58 440 9 358 38 362 27 249 91 73 62 274 49 107 18 185 40 296 87 226 55 220 6 329 71 261 68 70 85 176 22 389 25 401
119 30 705 89 267 73 402 92 121 9 110 58 148 57 96 25 211 15 56 84 71 85 29 38 54 13 365 32 86 6 156 86 94 23 458 48 314 31 208 75 440 7 31 35 431 93 202 74 221 63 58 1 152 11 65 68 442 51 473 50 136 19 224
